family_A,family_B,weight,marriage_types,n_writing_records,source_lines,A_is_focal,B_is_focal,edge_scope
胡氏（浙江仁和）,许氏（浙江德清）,2,娶;适,0,4206;5130,TRUE,TRUE,within_focal_network
胡氏（浙江仁和）,高氏（浙江仁和）,2,娶;适,2,5028;5123,TRUE,TRUE,within_focal_network
胡氏（浙江会稽）,赵氏（浙江山阴）,1,适,0,7098,FALSE,FALSE,external_to_nonfocal_family
胡氏（浙江山阴）,邹氏（浙江钱塘）,1,适,0,7112,FALSE,FALSE,external_to_nonfocal_family
胡氏（浙江平湖）,许氏（浙江平湖）,1,适,0,6979,FALSE,FALSE,external_to_nonfocal_family
胡氏（浙江德清）,金氏（浙江湖州）,1,适,0,7154,FALSE,FALSE,external_to_nonfocal_family
胡氏（浙江德清）,陈氏（浙江海宁）,1,娶,0,4389,FALSE,TRUE,external_to_nonfocal_family
胡氏（浙江永康）,许氏（浙江钱塘）,2,娶;适,0,4624;5437,TRUE,TRUE,within_focal_network
胡氏（浙江永康）,诸氏（浙江钱塘九46册）,1,适,0,5439,TRUE,FALSE,external_to_nonfocal_family
胡氏（浙江永康）,黄氏（江苏江都）,1,娶,0,5434,TRUE,FALSE,external_to_nonfocal_family
胡氏（浙江秀水）,高氏（浙江平湖）,1,适,0,3886,FALSE,TRUE,external_to_nonfocal_family
胡氏（浙江钱塘）,高氏（浙江钱塘）,1,娶,0,4848,FALSE,TRUE,external_to_nonfocal_family
胡氏（湖北江夏）,阮氏（湖北安陆）,1,娶,0,7171,FALSE,FALSE,external_to_nonfocal_family
胡氏（湖南益阳工（《资江陶氏七续族谱提本》卷一）,陶氏（湖南安化）,1,适,0,6042,FALSE,TRUE,external_to_nonfocal_family
胡氏（湖南益阳）,陶氏（湖南安化工（《资江陶氏七续族谱提本》卷一）,1,娶,0,5886,TRUE,FALSE,external_to_nonfocal_family
胡氏（湖南益阳）,陶氏（湖南安化）,2,娶;适,0,5887;6050,TRUE,TRUE,within_focal_network
胡氏（直隶大兴）,许氏（江苏青浦）,1,娶,1,2497,TRUE,TRUE,within_focal_network
胡氏（直隶大兴）,骆氏（浙江诸暨）,1,适,0,49,TRUE,FALSE,external_to_nonfocal_family
胡氏（贵州贵筑）,许氏（贵州贵筑）,1,适,1,6368,FALSE,TRUE,external_to_nonfocal_family
舒氏（上海安徽其他）,薛氏（不详）,1,适,1,6898,FALSE,FALSE,external_to_nonfocal_family
舒氏（江西靖安）,许氏（江西奉新）,2,娶;适,0,5698;5700,TRUE,TRUE,within_focal_network
花氏（江西临川）,黄氏（江西宜黄）,1,适,1,5785,FALSE,TRUE,external_to_nonfocal_family
苏氏（江苏常熟）,邵氏（江苏昭文）,1,娶,1,1689,FALSE,TRUE,external_to_nonfocal_family
苏氏（江苏武进）,钱氏（云南昆明）,1,适,0,7320,FALSE,FALSE,external_to_nonfocal_family
苏氏（江苏震泽）,费氏（江苏吴江）,1,娶,0,2134,FALSE,TRUE,external_to_nonfocal_family
苏氏（浙江仁和）,蔡氏（浙江德清）,1,适,0,7019,FALSE,FALSE,external_to_nonfocal_family
苏氏（浙江仁和）,许氏（浙江仁和）,1,适,0,7090,FALSE,FALSE,external_to_nonfocal_family
苏氏（福建漳浦）,黄氏（福建平和）,1,适,0,7253,FALSE,FALSE,external_to_nonfocal_family
苑氏（湖北德化）,陈氏（不详）,1,适,0,7179,FALSE,FALSE,external_to_nonfocal_family
范氏（江苏吴县）,顾氏（江苏昆山）,1,适,1,6752,TRUE,TRUE,within_focal_network
范氏（江苏通州工（《家谱中的名人身影：家谱丛考》）,陈氏（江西义宁）,1,娶,0,5633,FALSE,TRUE,external_to_nonfocal_family
范氏（江苏通州）,陈氏（江西义宁）,1,适,0,2306,TRUE,TRUE,within_focal_network
范氏（江西德化）,陈氏（不详）,1,适,1,5623,TRUE,FALSE,external_to_nonfocal_family
范氏（河南河内）,赵氏（不详）,1,适,1,5547,TRUE,FALSE,external_to_nonfocal_family
范氏（浙江仁和）,郑氏（浙江秀水）,1,适,0,6951,FALSE,FALSE,external_to_nonfocal_family
范氏（浙江平湖）,顾氏（江苏长洲）,1,适,0,1993,FALSE,TRUE,external_to_nonfocal_family
范氏（浙江秀水）,陆氏（江苏吴江）,1,娶,0,6946,FALSE,FALSE,external_to_nonfocal_family
范氏（浙江秀水）,陈氏（浙江钱塘）,1,适,0,4740,FALSE,TRUE,external_to_nonfocal_family
范氏（浙江西安）,詹氏（浙江西安）,1,娶,0,5458,FALSE,TRUE,external_to_nonfocal_family
范氏（浙江鄞县）,郑氏（浙江慈溪）,2,娶;适,1,5340;5406,TRUE,TRUE,within_focal_network
范氏（浙江鄞县）,陈氏（浙江鄞县90册）,1,适,0,5352,TRUE,FALSE,external_to_nonfocal_family
范氏（浙江鄞县）,陈氏（浙江鄞县）,5,娶;适,0,5345;5351;5354;5355;5356,TRUE,TRUE,within_focal_network
范氏（浙江钱塘）,许氏（浙江海宁）,2,适,0,4555;7024,FALSE,TRUE,external_to_nonfocal_family
范氏（湖北武昌）,赵氏（安徽太湖）,2,娶;适,0,3417;5605,TRUE,TRUE,within_focal_network
范氏（湖北武昌）,陈氏（湖北崭水底75册）,1,娶,0,5603,TRUE,FALSE,external_to_nonfocal_family
范氏（湖北武昌）,陈氏（湖北薪水）,5,娶;适,0,5565;5567;5571;5604;5606,TRUE,TRUE,within_focal_network
范氏（湖北武昌）,黄氏（湖北武昌）,1,适,0,7168,TRUE,FALSE,external_to_nonfocal_family
莫氏（浙江会稽）,陈氏（浙江海宁）,1,适,0,5229,TRUE,TRUE,within_focal_network
莫氏（贵州独山）,马氏（云南太和）,1,适,0,6372,TRUE,FALSE,external_to_nonfocal_family
莫氏（贵州独山）,黎氏（贵州遵义工（《莫友芝年谱长编》）,1,适,0,6371,TRUE,FALSE,external_to_nonfocal_family
莫氏（贵州独山）,黎氏（贵州遵义）,1,娶,0,6388,TRUE,TRUE,within_focal_network
萧氏（湖南善化）,陈氏（湖南长沙）,1,适,0,7218,FALSE,TRUE,external_to_nonfocal_family
葛氏（江苏昆山）,陈氏（江苏昆山）,1,适,1,6755,FALSE,FALSE,external_to_nonfocal_family
葛氏（浙江仁和）,谢氏（江西南康）,1,适,0,5863,FALSE,TRUE,external_to_nonfocal_family
董氏（江苏吴县）,马氏（《清闺秀艺文略》卷二）,1,适,1,6686,FALSE,FALSE,external_to_nonfocal_family
董氏（江苏武进）,陈氏（浙江海宁）,1,适,1,4409,FALSE,TRUE,external_to_nonfocal_family
董氏（江苏阳湖）,许氏（浙江钱塘）,3,娶;适,0,1145;4642;4656,TRUE,TRUE,within_focal_network
董氏（江苏阳湖）,钱氏（江苏武进）,2,娶;适,0,913;1139,TRUE,TRUE,within_focal_network
董氏（江苏阳湖）,陈氏（浙江海宁）,3,娶;适,0,1141;1148;4327,TRUE,TRUE,within_focal_network
董氏（浙江乌程）,金氏（江苏吴江）,1,适,1,6738,TRUE,FALSE,external_to_nonfocal_family
董氏（浙江归安）,金氏（浙江仁和）,1,适,0,5105,FALSE,TRUE,external_to_nonfocal_family
董氏（福建闽县）,郑氏（福建长乐）,2,娶,0,6200;6201,TRUE,FALSE,external_to_nonfocal_family
蒋氏（上海）,黄氏（江苏上海）,1,适,1,6796,FALSE,FALSE,external_to_nonfocal_family
蒋氏（江苏吴县）,许氏（江苏元和）,1,适,1,6701,TRUE,TRUE,within_focal_network
蒋氏（江苏吴县）,韩氏（江苏长洲）,1,适,0,2005,TRUE,TRUE,within_focal_network
蒋氏（江苏吴县）,顾氏（江苏长洲）,1,娶,0,1984,TRUE,TRUE,within_focal_network
蒋氏（江苏吴江）,钱氏（江苏吴县）,1,适,0,1952,FALSE,TRUE,external_to_nonfocal_family
蒋氏（江苏娄县）,章氏（江苏华亭）,1,适,1,2613,FALSE,TRUE,external_to_nonfocal_family
蒋氏（江苏常熟）,陈氏（浙江海宁工（《海宁渤海陈氏宗谱》卷）,1,适,0,1654,TRUE,FALSE,external_to_nonfocal_family
蒋氏（江苏常熟）,陈氏（浙江海宁）,3,娶,0,4385;4396;4483,TRUE,TRUE,within_focal_network
蒋氏（江苏无锡）,陈氏（浙江海宁）,1,娶,0,4395,FALSE,TRUE,external_to_nonfocal_family
蒋氏（江苏金坛）,钱氏（江苏武进）,1,适,0,911,FALSE,TRUE,external_to_nonfocal_family
蒋氏（江苏长洲）,袁氏（浙江钱塘）,1,适,0,4934,TRUE,TRUE,within_focal_network
蒋氏（江苏长洲）,褚氏（江苏长洲）,1,适,0,2094,TRUE,FALSE,external_to_nonfocal_family
蒋氏（江苏阳湖）,钱氏（江苏阳湖）,1,适,1,1183,TRUE,TRUE,within_focal_network
蒋氏（江西铅山）,钟氏（江西余干）,1,娶,1,5616,TRUE,FALSE,external_to_nonfocal_family
蒋氏（江西铅山）,陈氏（江西新城（《太乙舟文集》卷三）,1,娶,0,5618,TRUE,FALSE,external_to_nonfocal_family
蒋氏（江西铅山）,陈氏（江西新城）,3,娶;适,0,5619;5803;5813,TRUE,TRUE,within_focal_network
蒋氏（浙江嘉兴）,钱氏（浙江嘉善）,1,适,1,6934,FALSE,TRUE,external_to_nonfocal_family
蒋氏（浙江海宁）,褚氏（浙江余杭）,1,娶,0,4525,TRUE,FALSE,external_to_nonfocal_family
蒋氏（浙江海宁）,韩氏（浙江平湖）,1,适,0,4529,TRUE,FALSE,external_to_nonfocal_family
蒋氏（浙江海宁）,黄氏（浙江钱塘）,1,适,0,4523,TRUE,FALSE,external_to_nonfocal_family
蒋氏（浙江秀水）,谭氏（浙江嘉兴）,1,娶,0,3634,TRUE,TRUE,within_focal_network
蒋氏（浙江钱塘）,陈氏（浙江海宁）,1,适,0,7036,TRUE,TRUE,within_focal_network
蒋氏（湖北天门工（《新城陈氏家谱》卷十二）,陈氏（江西新城）,1,娶,0,5846,FALSE,TRUE,external_to_nonfocal_family
蒯氏（安徽合肥）,邵氏（浙江余姚）,1,娶,0,2766,TRUE,FALSE,external_to_nonfocal_family
蒯氏（江苏吴江）,钱氏（浙江秀水）,1,适,1,3699,FALSE,TRUE,external_to_nonfocal_family
蔡氏（江苏华亭）,顾氏（江苏甘泉）,1,适,0,467,FALSE,TRUE,external_to_nonfocal_family
蔡氏（江西德化）,袁氏（不详）,1,适,1,5627,TRUE,FALSE,external_to_nonfocal_family
蔡氏（江西德化）,谭氏（湖北德化）,1,适,0,7178,TRUE,FALSE,external_to_nonfocal_family
蔡氏（浙江仁和）,许氏（浙江德清工85册）,1,娶,0,5171,TRUE,FALSE,external_to_nonfocal_family
蔡氏（浙江仁和）,许氏（浙江德清）,3,娶;适,0,4213;4214;5174,TRUE,TRUE,within_focal_network
蔡氏（浙江仁和）,郑氏（浙江乌程）,2,娶;适,2,4190;5170,TRUE,TRUE,within_focal_network
蔡氏（浙江桐乡兀（《高阳许氏家谱》卷二）,许氏（浙江钱塘）,1,适,0,4637,FALSE,TRUE,external_to_nonfocal_family
蔡氏（湖北薪水）,陈氏（湖北薪水）,2,娶;适,0,5563;5576,TRUE,TRUE,within_focal_network
薛氏（安徽全椒）,袁氏（浙江桐庐）,1,适,0,2707,TRUE,FALSE,external_to_nonfocal_family
薛氏（浙江平湖）,钱氏（浙江秀水）,1,适,1,6940,FALSE,TRUE,external_to_nonfocal_family
薛氏（福建侯官）,陈氏（福建侯官）,1,娶,1,6150,FALSE,TRUE,external_to_nonfocal_family
虞氏（江苏金坛）,顾氏（江苏无锡）,2,娶;适,1,630;1277,TRUE,TRUE,within_focal_network
"袁氏（江苏吴县（《""羌圃藏书题识”与嘉道时期吴中文士活动图景》）",贝氏（江苏吴县）,1,娶,0,1781,FALSE,TRUE,external_to_nonfocal_family
袁氏（江苏吴县）,贝氏（江苏吴县）,1,适,0,1779,TRUE,TRUE,within_focal_network
袁氏（江苏吴县）,黄氏（江苏长洲）,2,娶;适,0,1778;2015,TRUE,TRUE,within_focal_network
袁氏（江苏吴江）,陈氏（江苏太仓）,1,适,1,2129,TRUE,TRUE,within_focal_network
袁氏（江苏武进）,金氏（江苏武进）,1,适,0,944,TRUE,FALSE,external_to_nonfocal_family
袁氏（江苏震泽）,陈氏（江苏太仓）,1,娶,1,2354,FALSE,TRUE,external_to_nonfocal_family
袁氏（浙江钱塘）,车氏（湖南邵阳）,2,娶;适,2,4938;6081,TRUE,TRUE,within_focal_network
袁氏（浙江钱塘）,韩氏（江苏松江）,1,适,1,4932,TRUE,FALSE,external_to_nonfocal_family
袁氏（浙江钱塘）,高氏（江苏如皋）,1,适,1,4931,TRUE,TRUE,within_focal_network
裘氏（江西新建）,陈氏（广西桂林）,1,娶,0,5655,TRUE,FALSE,external_to_nonfocal_family
裘氏（江西新建）,陈氏（江西新城）,1,适,0,5657,TRUE,TRUE,within_focal_network
裘氏（江西新建）,黄氏（江西南昌）,1,适,1,5654,TRUE,FALSE,external_to_nonfocal_family
裘氏（直隶昌平）,顾氏（江苏长洲）,2,娶;适,0,1979;1983,FALSE,TRUE,external_to_nonfocal_family
裴氏（河南祥符）,顾氏（江西永新）,1,适,0,7193,TRUE,FALSE,external_to_nonfocal_family
詹氏（江苏吴县）,邱氏（福建闽县）,1,娶,1,1937,TRUE,FALSE,external_to_nonfocal_family
詹氏（江苏吴县）,黄氏（安徽婺源）,1,娶,0,1935,TRUE,FALSE,external_to_nonfocal_family
计氏（江苏吴江）,金氏（江苏震泽）,3,娶;适,2,2178;2181;2300,TRUE,TRUE,within_focal_network
计氏（江苏吴江）,陈氏（江苏太仓）,2,娶;适,2,2180;2355,TRUE,TRUE,within_focal_network
计氏（江苏吴江）,陈氏（江苏长洲工（《历代妇女著作考》修订本）,1,适,0,2182,TRUE,FALSE,external_to_nonfocal_family
计氏（浙江秀水）,陶氏（江苏苏州）,1,适,0,3742,TRUE,FALSE,external_to_nonfocal_family
计氏（浙江钱塘）,黄氏（江苏娄县）,1,适,0,7056,FALSE,FALSE,external_to_nonfocal_family
许氏（《高阳许氏家谱》卷二）,陈氏（贵州贵阳）,1,娶,1,6346,FALSE,TRUE,external_to_nonfocal_family
许氏（江苏元和）,钱氏（江苏吴县）,1,娶,1,1752,TRUE,TRUE,within_focal_network
许氏（江苏常熟）,赵氏（江苏阳湖）,1,适,1,6657,TRUE,TRUE,within_focal_network
许氏（江苏常熟）,陆氏（江苏长洲）,1,适,1,1686,TRUE,FALSE,external_to_nonfocal_family
许氏（江苏新阳）,邹氏（江苏嘉定）,1,适,1,6779,FALSE,FALSE,external_to_nonfocal_family
许氏（江苏长洲）,陈氏（不详）,1,适,1,2110,TRUE,FALSE,external_to_nonfocal_family
许氏（江苏长洲）,顾氏（江苏吴江）,1,娶,1,2109,TRUE,FALSE,external_to_nonfocal_family
许氏（江苏青浦）,郑氏（浙江余杭）,1,适,1,2498,TRUE,TRUE,within_focal_network
许氏（江西宜黄）,谢氏（江西宜黄）,1,适,1,5779,FALSE,TRUE,external_to_nonfocal_family
许氏（浙江上虞）,高氏（浙江仁和）,4,娶;适,0,5031;5032;5272;5273,TRUE,TRUE,within_focal_network
许氏（浙江仁和）,鲍氏（浙江钱塘）,1,适,0,7051,FALSE,FALSE,external_to_nonfocal_family
许氏（浙江德清）,邵氏（浙江仁和）,1,娶,0,4211,TRUE,FALSE,external_to_nonfocal_family
许氏（浙江德清）,阮氏（江苏仪征）,1,娶,0,516,TRUE,TRUE,within_focal_network
许氏（浙江德清）,陈氏（浙江海盐）,1,娶,0,3945,TRUE,TRUE,within_focal_network
许氏（浙江德清）,韩氏（浙江仁和）,2,娶;适,0,4212;5153,TRUE,TRUE,within_focal_network
许氏（浙江海宁）,都氏（浙江海宁）,1,适,0,4558,TRUE,FALSE,external_to_nonfocal_family
许氏（浙江海宁）,钱氏（浙江仁和兀81册）,1,娶,0,4574,TRUE,FALSE,external_to_nonfocal_family
许氏（浙江海宁）,钱氏（浙江仁和）,1,适,0,5065,TRUE,TRUE,within_focal_network
许氏（浙江海宁）,阮氏（江苏仪征）,2,娶;适,0,519;4552,TRUE,TRUE,within_focal_network
许氏（浙江海宁）,陆氏（浙江嘉兴）,1,适,1,4569,TRUE,FALSE,external_to_nonfocal_family
许氏（浙江海宁）,陈氏（浙江海宁）,10,娶;适,0,4364;4393;4394;4406;4418;4562;4566;4568;4571;4572,TRUE,TRUE,within_focal_network
许氏（浙江海宁）,陈氏（浙江钱塘）,1,适,0,4556,TRUE,TRUE,within_focal_network
许氏（浙江海宁）,顾氏（浙江海盐）,2,娶;适,0,3996;4567,TRUE,TRUE,within_focal_network
许氏（浙江钱塘工（《清代闺阁诗人征略》卷八）,项氏（浙江钱塘）,1,适,1,4678,FALSE,TRUE,external_to_nonfocal_family
许氏（浙江钱塘底（《明清两代嘉兴的望族》）,陆费氏（浙江桐乡）,1,适,0,3856,FALSE,TRUE,external_to_nonfocal_family
许氏（浙江钱塘）,赵氏（浙江仁和九（《高阳许氏家谱》卷二）,1,娶,0,4625,TRUE,FALSE,external_to_nonfocal_family
许氏（浙江钱塘）,赵氏（浙江仁和）,1,适,0,4592,TRUE,TRUE,within_focal_network
许氏（浙江钱塘）,赵氏（浙江吴兴）,1,适,1,4169,TRUE,TRUE,within_focal_network
许氏（浙江钱塘）,钟氏（浙江仁和）,1,娶,0,4611,TRUE,TRUE,within_focal_network
许氏（浙江钱塘）,阮氏（江苏仪征）,2,娶;适,0,523;4604,TRUE,TRUE,within_focal_network
许氏（浙江钱塘）,陆氏（浙江桐乡）,2,娶,0,4608;4626,TRUE,TRUE,within_focal_network
许氏（浙江钱塘）,陆费氏（浙江桐乡）,2,娶;适,0,3849;3857,TRUE,TRUE,within_focal_network
许氏（浙江钱塘）,陈氏（不详）,1,娶,0,4617,TRUE,FALSE,external_to_nonfocal_family
许氏（浙江钱塘）,陈氏（浙江钱塘）,2,娶;适,0,4620;4747,TRUE,TRUE,within_focal_network
许氏（浙江钱塘）,陈氏（贵州贵阳）,3,娶;适,1,4640;4657;6347,TRUE,TRUE,within_focal_network
许氏（浙江钱塘）,项氏（浙江钱塘工79册）,1,娶,0,4605,TRUE,FALSE,external_to_nonfocal_family
许氏（浙江钱塘）,项氏（浙江钱塘）,2,娶;适,1,4595;4679,TRUE,TRUE,within_focal_network
许氏（浙江钱塘）,高氏（浙江仁和）,1,适,0,5030,TRUE,TRUE,within_focal_network
许氏（浙江钱塘）,魏氏（浙江钱塘）,5,娶;适,0,4589;4648;4689;4691;4694,TRUE,TRUE,within_focal_network
许氏（直隶宛平）,贾氏（山西夏县）,1,适,0,92,TRUE,FALSE,external_to_nonfocal_family
许氏（福建侯官）,赵氏（福建侯官）,1,娶,1,6160,TRUE,FALSE,external_to_nonfocal_family
许氏（福建侯官）,陈氏（《历代妇女著作考》）,1,适,1,6162,TRUE,FALSE,external_to_nonfocal_family
许氏（福建侯官）,齐氏（不详）,1,适,1,6154,TRUE,FALSE,external_to_nonfocal_family
许氏（贵州贵筑）,陶氏（贵州都匀）,1,适,1,6369,TRUE,FALSE,external_to_nonfocal_family
诸氏（江苏嘉定）,钱氏（江苏嘉定）,1,娶,0,2412,TRUE,TRUE,within_focal_network
诸氏（浙江钱塘工（《国朝词综续编》卷二十四）,邓氏（江苏金匮）,1,适,1,1305,FALSE,TRUE,external_to_nonfocal_family
谈氏（江苏丹徒）,钱氏（江苏江宁）,1,适,1,6575,FALSE,FALSE,external_to_nonfocal_family
谈氏（浙江归安）,赵氏（不详）,1,适,1,4150,TRUE,FALSE,external_to_nonfocal_family
谢氏（不详）,陆氏（江苏阳湖）,1,适,1,6622,FALSE,TRUE,external_to_nonfocal_family
谢氏（山东章丘）,赵氏（山东益都）,1,适,0,210,FALSE,TRUE,external_to_nonfocal_family
谢氏（广东番禺）,马氏（湖北南海）,1,适,0,7272,FALSE,FALSE,external_to_nonfocal_family
谢氏（江苏无锡）,阮氏（江苏仪征）,1,娶,0,514,FALSE,TRUE,external_to_nonfocal_family
谢氏（江苏武进）,钱氏（江苏阳湖）,5,娶;适,1,959;960;961;1184;1185,TRUE,TRUE,within_focal_network
谢氏（江苏江都）,陈氏（江苏江都）,1,适,0,6556,FALSE,FALSE,external_to_nonfocal_family
谢氏（江西南康）,郑氏（江苏兴化）,1,适,0,5859,TRUE,FALSE,external_to_nonfocal_family
谢氏（江西南康）,陶氏（浙江会稽）,1,娶,0,5857,TRUE,FALSE,external_to_nonfocal_family
谢氏（江西宁都（《闺秀诗话》卷十）,魏氏（江西宁都）,1,娶,0,5872,FALSE,TRUE,external_to_nonfocal_family
谢氏（浙江嘉善）,钱氏（浙江秀水）,1,娶,0,3715,FALSE,TRUE,external_to_nonfocal_family
谢氏（浙江嘉善）,龚氏（浙江仁和）,1,娶,0,5010,FALSE,TRUE,external_to_nonfocal_family
谢氏（湖南安福）,辛氏（江西万载）,1,适,0,7192,FALSE,FALSE,external_to_nonfocal_family
谭氏（江西南丰）,陈氏（江西新城）,1,适,0,5806,FALSE,TRUE,external_to_nonfocal_family
谭氏（浙江嘉兴）,钱氏（浙江秀水）,1,娶,0,3685,TRUE,TRUE,within_focal_network
贝氏（江苏吴县）,韩氏（江苏元和）,1,娶,0,1747,TRUE,TRUE,within_focal_network
贝氏（江苏吴县）,韩氏（江苏吴县）,1,适,0,1782,TRUE,FALSE,external_to_nonfocal_family
费氏（江苏吴江）,赵氏（江苏松江）,1,娶,0,2136,TRUE,FALSE,external_to_nonfocal_family
费氏（江苏吴江）,郑氏（福建侯官）,1,娶,0,2135,TRUE,TRUE,within_focal_network
费氏（江苏吴江）,陆氏（江苏吴县）,1,娶,0,2141,TRUE,TRUE,within_focal_network
